rgb_r_median	rgb_g_median	rgb_b_median	rgb_r_std	rgb_g_std	rgb_b_std	rgb_r_skew	rgb_g_skew	rgb_b_skew	hsv_h_median	hsv_s_median	hsv_v_median	hsv_h_std	hsv_s_std	hsv_v_std	hsv_h_skew	hsv_s_skew	hsv_v_skew	Lab_L_median	Lab_a_median	Lab_b_median	Lab_L_std	Lab_a_std	Lab_b_std	Lab_L_skew	Lab_a_skew	Lab_b_skew	CIECAM02_J	CIECAM02_M	CIECAM02_h_cam	yuv_y	yuv_u	yuv_v	cmyk_c	cmyk_m	cmyk_y	cmyk_k	rg_ratio_median	rb_ratio_median	bg_ratio_median	orange_intensity	saturation	yellow_component	SampleName	BatchID	Concentration
119.0	26.0	6.0	2.9157612999337874	2.048216760609192	1.10538382740021	-0.7347110491666887	0.6912672851113045	0.1403623636433225	0.0309734513274336	0.9491525423728812	0.4666666666666667	0.002150915284424	0.0088572285861343	0.0114343580389484	0.2014197159506881	-0.1019818900589936	-0.7347110491707929	25.92230949068668	38.73398348027496	35.24833604931337	0.8322061597110814	0.738825731759721	0.8715018600639403	-0.261039596292986	-0.9428558655679492	-0.9493352944276472	25.92230949068668	52.37142990692099	0.7383183779464254	52.0	105.0	187.0	0.0	0.7786868810653687	0.9491504430770874	0.5333333015441895	4.518517971038818	19.66666412353516	0.2307692170143127	78.0	0.8807947043550721	0.2213114735958076	batch-2025-06-11_1_14	batch-2025-06-11_1	341.27
119.0	25.0	6.0	2.22208149154499	1.8202095881191191	0.898208496271156	-0.355323196493321	0.5342076219766827	0.0573323483710742	0.0289855072463768	0.9487179487179488	0.4666666666666667	0.0020899918766	0.0073499524187757	0.0087140450648825	0.6037208448483734	-0.0166088400023721	-0.3553231964365976	25.8014895414816	39.13865914710307	34.96408087460807	0.6627116794801429	0.5608050544550428	0.7370520025942264	-0.1133496332345627	-0.2375158949077313	-0.3590824468740884	25.8014895414816	52.48163098874928	0.7291226401365811	51.0	105.0	187.0	0.0	0.7881338596343994	0.94871586561203	0.5333333015441895	4.71999979019165	19.49999618530273	0.2499999850988388	78.0	0.877551022907122	0.2118644049841999	batch-2025-06-11_1_15	batch-2025-06-11_1	356.87
118.0	25.0	6.0	2.30725097826779	1.9180671331944683	0.9184721506906384	-0.3223616827659316	0.7252063851945547	0.1956766742389666	0.027027027027027	0.9487179487179488	0.4627450980392157	0.002097849557981	0.0074505205534709	0.0090480430520286	0.8751553061017499	-0.1883027210227073	-0.3223616827845317	25.45281127416501	39.128692192347714	34.33411674988119	0.6923186768761693	0.585968143911529	0.7189924130528602	0.0605443555605868	-0.6147636387896597	-0.3994051607029791	25.45281127416501	52.05656659517572	0.7202252513466639	50.0	106.0	187.0	0.0	0.7913026213645935	0.94871586561203	0.5372549295425415	4.791666507720947	19.49999618530273	0.2499999850988388	77.2	0.877551022907122	0.2086956503591682	batch-2025-06-11_1_16	batch-2025-06-11_1	359.27
117.0	24.0	6.0	2.413749867935953	1.7773310263162545	0.94142751172656	-0.6184454756091847	0.7049142718110062	0.2638599283593512	0.027027027027027	0.9495798319327732	0.4588235294117647	0.0018478556084914	0.0077519616989728	0.0094656857566102	0.7722681915077115	-0.2554916183892333	-0.6184454756618974	25.105177766575338	39.128692192347714	34.33411674988119	0.7019872421334803	0.5751254156713653	0.7616654578610903	-0.1728255563460642	-0.8072686859738514	-0.663988664133015	25.105177766575338	52.05656659517572	0.7202252513466639	50.0	106.0	187.0	0.0	0.7946410179138184	0.9495777487754822	0.541176438331604	4.869565010070801	19.833330154418945	0.2399999797344207	76.2	0.8791946333048061	0.2053571410235969	batch-2025-06-11_1_17	batch-2025-06-11_1	367.07
116.0	23.0	6.0	2.350826926800222	1.482596404220378	0.937353360404	-0.759887337307653	0.910037483638968	-0.07146610749445	0.027027027027027	0.9478260869565218	0.4549019607843137	0.0017525344074539	0.007723254955122	0.0092189291247046	0.8378771161638563	0.1130146841118443	-0.7598873374186331	24.758637055594384	38.72839332751801	33.97890584245005	0.6555353248691272	0.57326223575464	0.709192544404956	-0.2813983732708328	-1.07007412953102	-0.1267213843701367	24.758637055594384	51.52139838922297	0.7201674479411537	49.0	106.0	187.0	0.0	0.7982438206672668	0.9478239417076112	0.545098066329956	4.956521511077881	19.16666412353516	0.2608695328235626	75.2	0.87412587676659	0.201754384195137	batch-2025-06-11_1_18	batch-2025-06-11_1	359.27
106.0	20.0	3.0	1.9916833149067723	1.1654371756976667	1.0796010945151722	0.2474369768445056	-0.0982668902120301	0.117180962889556	0.0288461538461538	0.9714285714285714	0.4156862745098039	0.0013359095161236	0.0098846553097358	0.0078105228035588	-0.6719533151011091	-0.0356434730985776	0.2474369767601413	22.195162317659552	36.70156003027336	32.23196426945159	0.5675259899082418	0.4214229669692151	0.601750038659819	0.2122381235939205	0.1724021992858932	-0.7707928036013947	22.195162317659552	48.8457165913549	0.7206495816272291	44.0	108.0	182.0	0.0	0.8076903223991394	0.9714261889457704	0.5843137502670288	5.1999993324279785	34.9999885559082	0.1499999910593032	68.0	0.9302325597620336	0.1923076904585799	batch-2025-06-11_2_1	batch-2025-06-11_2	441.64
104.0	19.0	3.0	1.976030053397109	1.3222492292283192	0.9100774990299032	-0.656027745576506	0.2416202140095671	0.2883387835399255	0.0264026402640264	0.971153846153846	0.4078431372549019	0.0016403877419664	0.0086453853875549	0.0077491374642986	-0.348099542706617	-0.2944714995561369	-0.6560277455966008	21.63956213798772	36.36754080213156	31.09631462375965	0.578739272361528	0.4090503260705286	0.7125594795561259	-0.2420729699747946	-2.467355081850642	-1.0106560387933554	21.63956213798772	47.849543437472335	0.7074225061083932	43.0	108.0	181.0	0.0	0.8173056840896606	0.9711514115333556	0.5921568870544434	5.473683834075928	34.666656494140625	0.1578947156667709	66.8	0.9285714302721088	0.1826923059356509	batch-2025-06-11_2_2	batch-2025-06-11_2	493.91
104.0	19.0	3.0	1.767607726514301	1.313998255680605	0.8670094666258998	0.4049085997005371	0.1261275311338495	0.2288886646205497	0.0264026402640264	0.9714285714285714	0.4078431372549019	0.0016379187304165	0.0081656267113726	0.0069317950059345	-0.20967239342088	-0.1885743167501483	0.4049085997702755	21.63956213798772	36.39145567844068	31.13352606287244	0.5371400214056544	0.3244491886109051	0.6455937130685762	0.3519231700282976	-0.2161484586553055	-0.0902044695997054	21.63956213798772	47.891904237600215	0.7076885309335491	43.0	108.0	181.0	0.0	0.8173056840896606	0.9714261889457704	0.5921568870544434	5.473683834075928	34.9999885559082	0.1428571343421936	66.8	0.9302325597620336	0.1826923059356509	batch-2025-06-11_2_3	batch-2025-06-11_2	466.85
103.0	18.0	3.0	1.6451894791144062	1.263639948516243	0.8601478290883061	-0.4265717640596367	0.4082230880152209	-0.1188009414248708	0.0264026402640264	0.971153846153846	0.403921568627451	0.0018628913988846	0.0083214710832188	0.0064517234475042	0.3305452073544918	0.1506307628881905	-0.4265717640670098	21.288016004188314	36.36754080213156	30.87049158629533	0.4973332705451553	0.3435371457572094	0.6744806739255471	-0.0943006083528715	-1.4571296758663097	-0.1225194707132398	21.288016004188314	47.70309502300909	0.7038245259770278	42.0	109.0	181.0	0.0	0.8252406716346741	0.9711514115333556	0.5960783958435059	5.722221851348877	34.666656494140625	0.1578947156667709	65.8	0.9285714302721088	0.1747572798567254	batch-2025-06-11_2_4	batch-2025-06-11_2	478.54
104.0	19.0	3.0	1.9523688986188616	1.3614720720876303	0.949261053821818	0.3598563146321965	0.4043764866172826	0.3033607111349968	0.0264026402640264	0.971153846153846	0.4078431372549019	0.0016590886119994	0.0089713590386496	0.0076563486220281	-0.2326853617643989	-0.2700243288087307	0.3598563146436059	21.63956213798772	36.36754080213156	31.09631462375965	0.5811519801090883	0.3813486128183123	0.6918733003249058	0.4861511561487986	-0.7570731395755553	-0.5586904780753223	21.63956213798772	47.849543437472335	0.7074225061083932	43.0	108.0	181.0	0.0	0.8173056840896606	0.9711514115333556	0.5921568870544434	5.473683834075928	34.666656494140625	0.1578947156667709	66.8	0.9285714302721088	0.1826923059356509	batch-2025-06-11_2_5	batch-2025-06-11_2	453.94
103.0	18.0	3.0	2.07859387930721	1.3540300003794263	0.85381611321654	-0.9695039643722208	0.6228435895204703	-0.047417110462355	0.0264026402640264	0.9705882352941176	0.403921568627451	0.0019310755172484	0.0083489877695455	0.0081513485463109	0.4040411700612809	0.0288199274522712	-0.9695039644206898	21.288016004188314	36.36754080213156	30.87049158629533	0.597040757574648	0.4685535973240854	0.8289293762865295	-0.3755954214336322	-2.2655130762341016	-0.6988749375726296	21.288016004188314	47.70309502300909	0.7038245259770278	42.0	109.0	181.0	0.0	0.8252406716346741	0.9705857634544371	0.5960783958435059	5.722221851348877	33.9999885559082	0.1764705628156662	65.8	0.9262295100107496	0.1747572798567254	batch-2025-06-11_2_6	batch-2025-06-11_2	444.71
101.0	17.0	3.0	2.000500258954503	1.0100270851708169	0.8036602469890421	-0.8470015423516416	0.6281618422235492	0.122590766215206	0.0238095238095238	0.9702970297029704	0.396078431372549	0.0014447079357892	0.0079740545105798	0.0078450990547286	0.7072857706356794	-0.1672197141760297	-0.8470015423533764	20.731826593549343	36.05199545522844	29.95244083706263	0.5344559081934009	0.5270453648910347	0.7365386569615067	-0.4116950477616929	-1.8432950365373049	-0.633247978403365	20.731826593549343	46.87104744297432	0.6932486003747945	41.0	109.0	181.0	0.0	0.8316810727119446	0.9702945351600648	0.6039215326309204	5.941175937652588	33.666656494140625	0.1764705628156662	64.6	0.92561983655488	0.168316830016665	batch-2025-06-11_2_7	batch-2025-06-11_2	456.4
101.0	17.0	3.0	1.8727242840557807	1.0689261787193955	0.7679269318806603	-0.6289997319445106	0.8211855527549887	0.1176697926317233	0.0238095238095238	0.9702970297029704	0.396078431372549	0.0014281768478688	0.0075606360453137	0.0073440168002198	0.8698710173322833	-0.1153639312237202	-0.6289997319174515	20.731826593549343	36.05199545522844	29.95244083706263	0.5172048083321291	0.4596351564641116	0.705265045014323	-0.1374349718827581	-1.8320654948423856	-0.4523611804956891	20.731826593549343	46.87104744297432	0.6932486003747945	41.0	109.0	181.0	0.0	0.8316810727119446	0.9702945351600648	0.6039215326309204	5.941175937652588	33.666656494140625	0.1764705628156662	64.6	0.92561983655488	0.168316830016665	batch-2025-06-11_2_8	batch-2025-06-11_2	500.68
104.0	20.0	3.0	2.1215195655755625	1.2465909866721607	1.0361573445242882	0.2805622626892592	-0.015022015655255	0.2689845915238776	0.0269841269841269	0.971153846153846	0.4078431372549019	0.0014830647302695	0.0095143622920465	0.0083196845709004	-0.2750629664373243	-0.1511702999589344	0.2805622627780325	21.77406638928881	36.39145567844068	31.612517232546683	0.6046248717287869	0.4501618353935249	0.6594501655651508	0.3198456173721287	-0.5559369487057535	-0.7176154584600265	21.77406638928881	48.20466048188674	0.7152391042323832	43.0	108.0	181.0	0.0	0.8076903223991394	0.9711514115333556	0.5921568870544434	5.1999993324279785	34.666656494140625	0.1578947156667709	67.2	0.9285714302721088	0.1923076904585799	batch-2025-06-11_2_9	batch-2025-06-11_2	415.19
100.0	17.0	3.0	2.316914945662101	1.0143572302433883	0.8509518911874042	-1.329741347802183	0.6605616803724563	0.0060433797109466	0.0238095238095238	0.9702970297029704	0.392156862745098	0.0015768552851544	0.0085479537078033	0.0090859409633688	0.4050527404343797	-0.0726823975923508	-1.3297413478345548	20.63251997666504	36.05199545522844	29.90842434530212	0.6007474411852894	0.6413770498843703	0.852100009311875	-0.8485713248587574	-2.393936692733993	-0.9332554544275008	20.63251997666504	46.84293141043239	0.6925258371509214	41.0	109.0	181.0	0.0	0.8316810727119446	0.9702945351600648	0.6078431606292725	5.941175937652588	33.666656494140625	0.1764705628156662	64.2	0.92561983655488	0.168316830016665	batch-2025-06-11_2_10	batch-2025-06-11_2	481.61
101.0	17.0	3.0	2.2042317189413128	1.1453217905040307	0.8037550409582702	-0.8658298651977268	0.7882389053457296	-0.0379203110077534	0.0238095238095238	0.9702970297029704	0.396078431372549	0.001501065119698	0.007950447570987	0.008644045956631	0.4757750021736436	0.0096824658120069	-0.8658298652085642	20.731826593549343	36.05199545522844	29.95244083706263	0.6011911899204045	0.5370889372164971	0.8052985855308539	-0.3915566500376451	-1.992639790390338	-0.7083505804284017	20.731826593549343	46.87104744297432	0.6932486003747945	41.0	109.0	181.0	0.0	0.8316810727119446	0.9702945351600648	0.6039215326309204	5.941175937652588	33.666656494140625	0.1764705628156662	64.6	0.92561983655488	0.168316830016665	batch-2025-06-11_2_11	batch-2025-06-11_2	524.66
104.0	20.0	3.0	2.8213132357076307	1.2261911921969677	1.253102122646233	-1.5260994350661672	-0.2763286506429905	0.3479100865095273	0.0288461538461538	0.971153846153846	0.4078431372549019	0.0015232810668884	0.011498549770295	0.0110639734733679	-0.643583228168434	-0.3374945461237569	-1.5260994350177834	21.790034724689697	36.06425037405364	31.66801420737236	0.7476911723789634	0.7241305867916766	0.8145056692472651	-1.1339798529001035	-2.834947121083485	-3.574266357314618	21.790034724689697	47.99472136475808	0.7205829934962582	43.0	108.0	181.0	0.0	0.8058232665061951	0.9711514115333556	0.5921568870544434	5.149999618530273	34.666656494140625	0.1499999910593032	67.2	0.9285714302721088	0.1941747553963616	batch-2025-06-11_2_12	batch-2025-06-11_2	465.01
104.0	19.0	3.0	1.7152260428815815	1.3276284506555278	0.9058062827920632	-0.4956619560941976	0.4286000896537327	0.2442322464704101	0.0264026402640264	0.971153846153846	0.4078431372549019	0.0016531416571164	0.0086141030058014	0.0067263766387446	-0.0298415740553723	-0.2083936484717976	-0.4956619560738873	21.63956213798772	36.079851161118725	31.09631462375965	0.517824011429544	0.3878220251587138	0.6223954355238359	-0.0159811197171181	-1.4966335104577762	-1.1373202746339657	21.63956213798772	47.63125489621629	0.7113477300522726	43.0	108.0	181.0	0.0	0.8173056840896606	0.9711514115333556	0.5921568870544434	5.473683834075928	34.666656494140625	0.1578947156667709	66.8	0.9285714302721088	0.1826923059356509	batch-2025-06-11_2_13	batch-2025-06-11_2	428.11
103.0	19.0	3.0	2.004995994128917	1.397701342151246	0.9338673986903466	-0.8370889132262118	0.4046160389628565	0.3016036204554126	0.0264026402640264	0.971153846153846	0.403921568627451	0.0017577577485673	0.008900864783007	0.007862729388736	-0.0448425343257312	-0.2782186933636811	-0.8370889132341064	21.547722404618	36.36754080213156	31.09631462375965	0.5908195912624165	0.4341230653214558	0.7270798908638791	-0.2558911447612604	-2.906591539685826	-1.122749592484832	21.547722404618	47.849543437472335	0.7074225061083932	42.0	108.0	181.0	0.0	0.8173056840896606	0.9711514115333556	0.5960783958435059	5.473683834075928	34.666656494140625	0.1578947156667709	66.39999999999999	0.9285714302721088	0.1826923059356509	batch-2025-06-11_2_14	batch-2025-06-11_2	452.09
103.0	18.0	3.0	1.6890733994448126	1.232430141171643	0.8385279008602068	-1.213894386982301	0.4177943088942932	-0.0713490426131841	0.0264026402640264	0.9705882352941176	0.403921568627451	0.0019104071403689	0.0081784449770494	0.006623817252726	0.4125084576309434	0.0904257043169527	-1.213894386950089	21.288016004188314	36.06425037405364	30.87049158629533	0.4974743261729157	0.3903377382341736	0.7021674808817593	-0.542031506988107	-2.7942730177585324	-0.505199026358625	21.288016004188314	47.47228039416223	0.7079589673232403	42.0	109.0	181.0	0.0	0.8252406716346741	0.9705857634544371	0.5960783958435059	5.722221851348877	33.9999885559082	0.166666641831398	65.8	0.9262295100107496	0.1747572798567254	batch-2025-06-11_2_15	batch-2025-06-11_2	471.16
103.0	18.0	3.0	1.7050221650050077	1.325462271269818	0.845952676304536	-0.0537946343396413	0.6736739285411691	-0.2181486139733027	0.0264026402640264	0.971153846153846	0.403921568627451	0.0019412305375763	0.0082026835210721	0.0066863614313928	0.3958033063298315	0.2395263672013993	-0.0537946343730179	21.288016004188314	36.36754080213156	30.88312268783072	0.5178764997080446	0.3522084032845122	0.6947555990201345	0.2811711999042419	-1.3723966110585957	-0.0361914231884839	21.288016004188314	47.71127006218036	0.7040263568641146	42.0	109.0	181.0	0.0	0.8252406716346741	0.9711514115333556	0.5960783958435059	5.722221851348877	34.666656494140625	0.1578947156667709	65.8	0.9285714302721088	0.1747572798567254	batch-2025-06-11_2_16	batch-2025-06-11_2	441.64
102.0	18.0	3.0	1.7977866968052247	1.209773903862248	0.7820419880079306	-0.693877479848355	0.5781379218302494	-0.1446645465223429	0.0257731958762886	0.9705882352941176	0.4	0.001739373640047	0.0076112143376487	0.0070501439090402	0.6089883284275498	0.1875646553438484	-0.6938774798093201	20.98852984604047	36.06425037405364	30.2608428528866	0.5195872041699231	0.4119845300329596	0.7054730517475957	-0.1927373970742791	-2.021910340088184	-0.3394400115151988	20.98852984604047	47.07811344148708	0.6981210210680727	42.0	109.0	181.0	0.0	0.8252406716346741	0.9705857634544371	0.6000000238418579	5.722221851348877	33.9999885559082	0.1764705628156662	65.19999999999999	0.9262295100107496	0.1747572798567254	batch-2025-06-11_2_17	batch-2025-06-11_2	479.15
101.0	17.0	3.0	2.0530287414629185	1.0842840131809028	0.7626944272803767	-0.9397375550553952	0.7330642427125011	-0.011160546961283	0.0238095238095238	0.9702970297029704	0.396078431372549	0.00146712567168	0.0075126938768376	0.0080510931037741	0.7461494415173336	-0.0068827933387054	-0.9397375550342784	20.731826593549343	36.05199545522844	29.95244083706263	0.5566851881648409	0.5217960355024868	0.7507091585911054	-0.4212265062374939	-2.091958790117705	-0.7131998747344952	20.731826593549343	46.87104744297432	0.6932486003747945	41.0	109.0	181.0	0.0	0.8316810727119446	0.9702945351600648	0.6039215326309204	5.941175937652588	33.666656494140625	0.1764705628156662	64.6	0.92561983655488	0.168316830016665	batch-2025-06-11_2_18	batch-2025-06-11_2	497.6
151.0	76.0	23.0	2.461574886891197	3.854415807781034	2.0665834221199666	-1.1094620944955431	0.4736226191125479	0.2298920867026225	0.0697674418604651	0.8486842105263158	0.592156862745098	0.0031763859221602	0.0125567197027818	0.0096532348505561	0.8195190899129382	-0.3515167192499869	-1.109462094515873	40.90932985184649	27.371863891171937	43.239001433955394	1.136495514493686	1.7263724823962372	0.5451071130242633	-0.012828227299193	-0.7877119229424604	-1.2051851346496234	40.90932985184649	51.17450710932582	1.0064388542087654	92.0	94.0	178.0	0.0	0.4934201538562774	0.8486827611923218	0.4078431129455566	1.9740259647369385	6.608695030212402	0.2948718070983886	110.2	0.7261904794501133	0.5065789440356648	batch-2025-07-30_1_1	batch-2025-07-30_1	30.84
149.0	78.0	23.0	2.780030682646796	3.726513512410851	1.9221153849514625	-1.21325007316122	0.2849035226835466	0.1606561062171129	0.0721784776902887	0.8413793103448276	0.5843137254901961	0.0029504445335374	0.0113396229308147	0.0109020811084185	0.6872728551900952	-0.2555097767983704	-1.213250073176238	41.21056446373766	25.919637458474003	43.066154660887925	1.1830832698749614	1.530281728344017	0.6439665869086612	-0.262263975191748	-0.6539641246983428	-1.546995403494212	41.21056446373766	50.26451316042211	1.0290130014516286	93.0	94.0	177.0	0.0	0.4768203198909759	0.841377854347229	0.4156862497329712	1.9113924503326416	6.304347515106201	0.302325576543808	110.2	0.7165354364188727	0.5231788044822596	batch-2025-07-30_1_2	batch-2025-07-30_1	30.25
146.0	70.0	21.0	2.8096760605023428	3.53130889104194	1.986884328981812	-2.8014411204657304	0.4899254445358718	0.1314170040249606	0.0656167979002624	0.8551724137931035	0.5725490196078431	0.0027978404158682	0.0122740453783774	0.0110183374921566	0.9057945609718226	-0.3248170582571018	-2.801441120472918	38.75828059374299	28.832797937424687	41.57971375712033	1.1237643372485713	1.4720941070136957	0.6436787852381007	-0.595350186276233	-1.051025221820222	-2.5912586695821016	38.75828059374299	50.59844694281063	0.96449050655413	87.0	96.0	180.0	0.0	0.520547091960907	0.8551709055900574	0.427450954914093	2.085714340209961	6.90476131439209	0.304347813129425	105.6	0.7319148970393843	0.4794520515106024	batch-2025-07-30_1_3	batch-2025-07-30_1	32.48
149.0	75.0	22.0	2.732898605686992	3.841541729153253	2.024286398827298	-1.0131798365774891	0.5413022747064118	0.3423442013959969	0.0697674418604651	0.8513513513513513	0.5843137254901961	0.0031514779692253	0.0123742358932254	0.0107172494340659	0.8706603475095401	-0.3920597634473591	-1.0131798366027611	40.52793885701535	27.3991297629686	43.053640355834034	1.171964029566495	1.6878229654790655	0.6406729403374504	-0.0040751849311362	-0.9124869192287952	-1.4284788544606453	40.52793885701535	51.032619564916445	1.004044648702927	91.0	94.0	178.0	0.0	0.4966879487037658	0.8513498902320862	0.4156862497329712	1.986842155456543	6.727272033691406	0.2972972989082336	108.8	0.7272727308146398	0.5033112549449585	batch-2025-07-30_1_4	batch-2025-07-30_1	29.75
145.0	74.0	20.0	3.9085107044261966	3.867939740179615	1.9905934364840463	-8.505555918688845	-0.6491672926787874	0.0904520811534756	0.0714285714285714	0.863013698630137	0.5686274509803921	0.0029867992771496	0.0124750308776021	0.0153274929585431	0.772451704450979	-0.4060701565368561	-8.505555918634963	39.46463020189777	26.384789681582088	42.73399114753767	1.3668846131589385	1.671728525767445	0.9662938121623472	-4.105846364685473	-1.1917915762357103	-9.38972578313529	39.46463020189777	50.22301390736272	1.017666903783745	89.0	94.0	177.0	0.0	0.4931498765945434	0.8630121946334839	0.4313725233078003	1.9729729890823364	7.299999237060547	0.273972600698471	106.2	0.7489539780466028	0.5068493115969225	batch-2025-07-30_1_5	batch-2025-07-30_1	31.93
127.0	39.0	9.0	3.141649485044897	2.862874520141725	1.7950493119154003	-0.8364717415754326	0.5428399441336985	0.5743134207400041	0.0423728813559322	0.9243697478991596	0.4980392156862745	0.0019581307940756	0.0129925644128451	0.0123201940589933	0.6327197085378379	-0.5267493777201578	-0.8364717415580426	29.37257849131408	36.52258380856616	37.51381321842862	1.0296785725426438	0.9074367577849884	0.6997436668947737	-0.2612751032831528	-0.916409620877307	-1.720686813162362	29.37257849131408	52.35633018309141	0.7987857704429108	62.0	102.0	185.0	0.0	0.6910554766654968	0.9243677258491516	0.5019607543945312	3.236842155456543	13.222220420837402	0.25	85.8	0.8353658566701367	0.3089430869191619	batch-2025-07-30_1_6	batch-2025-07-30_1	259.77
130.0	41.0	11.0	2.4604341165295507	2.714554139713237	1.4942343452522533	-0.926603309880532	0.5473823993258062	0.04838340972954	0.0426997245179063	0.9153846153846154	0.5098039215686274	0.0023214823391591	0.0104620329029235	0.0096487612412986	0.4797045881681678	-0.0990789105100006	-0.9266033099102026	30.14579510647988	36.58658606114165	37.66692668949882	0.8543594455093785	0.9712335116785156	0.4697875967522318	-0.1782170026313078	-0.6947055659880792	-0.6641225462766845	30.14579510647988	52.51071934225814	0.7999464907136211	64.0	102.0	185.0	0.0	0.6825382709503174	0.9153828024864196	0.4901960492134094	3.150000095367432	11.818181037902832	0.2682926952838897	88.2	0.8176795610329355	0.3174603149407911	batch-2025-07-30_1_7	batch-2025-07-30_1	239.03
129.0	40.0	10.0	2.9756092292697662	2.741839172615149	1.6357457013329404	-0.8078892079518661	0.591501022905166	0.0951273453314496	0.0423728813559322	0.9180327868852458	0.5058823529411764	0.0021137719603389	0.0114537724006463	0.0116690558010567	0.7187703299149343	-0.0898812082659788	-0.8078892078814279	29.997675166464937	36.75270895012936	37.63787627812237	0.962028635807269	0.940010489736938	0.5722511412906057	-0.1940370551610231	-0.7265936328133421	-1.394487664666611	29.997675166464937	52.60581095183464	0.7972965179215964	64.0	102.0	185.0	0.0	0.6923063397407532	0.918030858039856	0.4941176176071167	3.25	12.19999885559082	0.2571428716182709	87.60000000000001	0.8235294145957848	0.3076923053254438	batch-2025-07-30_1_8	batch-2025-07-30_1	270.83
126.0	45.0	13.0	2.860578432585143	2.753974296085677	2.173128890392823	-0.7741926977210865	0.2871060823018851	0.3609841740958524	0.0471976401179941	0.8968253968253969	0.4941176470588235	0.0016064763875234	0.015466668264534	0.0112179546375909	0.5316920234844865	-0.3607337387766088	-0.7741926976773302	30.261387765154765	33.5812089064364	36.54389138905191	1.0058066188976085	0.7834525661141929	0.5346336344362385	-0.2317812072432686	-1.1430931098292685	-1.7900880903557854	30.261387765154765	49.6301681386689	0.8276215844026755	66.0	102.0	181.0	0.0	0.6422750949859619	0.8968235850334167	0.5058823823928833	2.795454502105713	9.692306518554688	0.2888889014720917	87.19999999999999	0.7880434817166824	0.3577235743274506	batch-2025-07-30_1_9	batch-2025-07-30_1	221.52
122.0	40.0	11.0	2.7224971514308782	3.0589036758433763	1.5369769012608037	-0.9059287306704226	0.2798471220891269	0.5848189687158317	0.0431547619047619	0.9105691056910568	0.4784313725490196	0.0025372688229825	0.0112506658320153	0.0106764594173831	0.3430424693732027	-0.5816030639355299	-0.9059287307288408	28.76990166331748	34.7062540487538	35.98269768619113	1.0314457378275728	0.7725439750380722	0.7047814980417596	-0.2550000924429276	-0.9445258579777548	-1.0933612579851093	28.76990166331748	49.99278550823573	0.8034533884359832	62.0	103.0	181.0	0.0	0.674795389175415	0.9105672240257264	0.5215686559677124	3.075000047683716	11.181817054748535	0.2727272808551788	83.60000000000001	0.8103448308561236	0.3252032493885914	batch-2025-07-30_1_10	batch-2025-07-30_1	265.3
118.0	34.0	9.0	3.1401543383697783	2.704208876579774	1.513921871396209	-0.8679885606453065	0.4182559911891145	0.3849873396670489	0.0397553516819571	0.9224137931034484	0.4627450980392157	0.0022189537380867	0.0116866528424817	0.0123143307387065	-0.1031133311340206	-0.2701140929731533	-0.8679885605819433	26.734985978323223	35.122482624512976	34.87056082400688	1.028728974961162	0.7225534658195055	0.8482256480511237	-0.2388326631656366	-0.7256253135047822	-1.588918683170134	26.734985978323223	49.49287623375691	0.781798938385083	56.0	104.0	181.0	0.0	0.7094001770019531	0.9224117398262024	0.5372549295425415	3.441176414489746	12.888887405395508	0.2666666507720947	79.0	0.8280254809931437	0.2905982881145446	batch-2025-07-30_1_11	batch-2025-07-30_1	300.78
120.0	34.0	9.0	3.047779097055185	2.780509604093759	1.5330307870268851	-0.694740327830502	0.5501203279084453	0.3336111428310727	0.0375375375375375	0.9224137931034484	0.4705882352941176	0.0022186129974242	0.0116600781062109	0.011952074890407	0.4692267762922654	-0.2712584288551776	-0.6947403278019353	27.180548511431795	36.14412550991739	35.228966738117336	1.0026412846376362	0.8357962649408268	0.75959158606382	-0.1400083191353376	-0.805538732231545	-1.3611143866893691	27.180548511431795	50.47254606528225	0.7725766841161646	57.0	104.0	183.0	0.0	0.7131132483482361	0.9224117398262024	0.529411792755127	3.485714197158813	12.888887405395508	0.2727272808551788	80.6	0.8280254809931437	0.2868852435501209	batch-2025-07-30_1_12	batch-2025-07-30_1	326.59
116.0	32.0	9.0	2.899615148313587	2.5563058034400923	1.288116420178775	-0.9506429666636218	0.3543019118629831	0.2121279709417796	0.0358255451713395	0.9245283018867924	0.4549019607843137	0.0022557819086584	0.0100330498671143	0.0113710397973159	0.1123381289365388	-0.1245553916146933	-0.9506429666917058	26.060143007934407	35.70064280437704	33.926204919915286	0.9598400972225438	0.6267412172165285	0.8145878761483106	-0.3534011822080096	-0.7015890028684989	-1.1657375527528695	26.060143007934407	49.249601794469385	0.7599187120647536	54.0	106.0	182.0	0.0	0.7241362929344177	0.924526035785675	0.545098066329956	3.625	13.249998092651367	0.2666666507720947	77.8	0.833333336419753	0.275862066587396	batch-2025-07-30_1_13	batch-2025-07-30_1	175.9
